STATION,NAME,DATE,AWND,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/02/20,8.5,,0.05,0,0,75,88,69,270,260,19.9,29.1,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/03/20,14.32,,0,0,0,77,88,65,250,250,33.1,40,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/04/20,8.72,,0,0,0,69,80,56,270,290,23.9,33.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/05/20,10.74,,0,0,0,73,82,64,240,250,25.1,36,,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/06/20,13.42,,0.6,0,0,69,83,59,210,200,25.9,38.9,1,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/07/20,12.3,,0.23,0,0,76,80,62,50,40,23,32,1,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/08/20,14.76,,0.64,0,0,63,65,60,20,20,25.9,32,1,,1,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/09/20,12.3,,0.56,0,0,62,64,57,60,40,17,23.9,1,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/10/20,12.3,,0.18,0,0,60,68,55,40,360,19.9,27.1,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/11/20,8.95,,0.06,0,0,62,68,61,80,90,14.1,19,1,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/12/20,9.17,,0.25,0,0,67,73,63,270,180,15,21.9,1,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/13/20,6.26,,0.02,0,0,68,77,61,310,330,15,23,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/14/20,3.8,,0,0,0,66,77,58,100,90,12.1,15,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/15/20,8.05,,0,0,0,68,79,60,230,210,15,21.9,,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/16/20,10.51,,0,0,0,71,84,63,260,250,17,23.9,1,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/17/20,12.97,,0,0,0,68,69,58,50,50,21,30,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/18/20,12.53,,0,0,0,59,61,49,50,50,21.9,27.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/19/20,4.25,,0,0,0,54,67,46,90,80,14.1,19.9,,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/20/20,5.82,,0,0,0,60,73,48,120,110,17,27.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/21/20,6.26,,0,0,0,64,75,53,160,190,13,17,,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/22/20,4.92,,0,0,0,66,79,54,220,260,14.1,18.1,,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/23/20,6.26,,0,0,0,69,79,59,280,200,12.1,18.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/24/20,6.49,,0,0,0,68,79,58,230,240,15,21,,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/25/20,8.95,,0,0,0,71,80,61,180,220,17,25.9,,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/26/20,14.54,,0,0,0,70,79,64,200,210,23.9,36,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/27/20,11.41,,0.19,0,0,72,77,55,210,220,21,35.1,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/28/20,7.83,,0.21,0,0,57,63,51,310,260,19.9,28,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/29/20,8.28,,0,0,0,53,60,46,280,280,19.9,28,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/30/20,12.97,,0,0,0,58,67,52,300,300,29.1,42.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/01/20,8.5,,0.21,0,0,53,59,47,320,320,28,40,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/02/20,6.93,,0,0,0,49,55,42,10,350,15,21,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/03/20,4.92,,0.11,0,0,50,56,46,190,190,12.1,15,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/04/20,8.5,,0,0,0,49,57,40,10,320,18.1,23.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/05/20,10.51,,0,0,0,49,63,38,200,190,21.9,32,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/06/20,11.41,,0,0,0,60,75,52,250,260,18.1,29.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/07/20,9.4,,0,0,0,67,76,53,320,320,21,29.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/08/20,5.14,,0,0,0,59,70,50,40,40,15,19.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/09/20,11.86,,0,0,0,63,82,52,210,210,25.1,36,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/10/20,13.42,,0,0,0,70,77,57,30,40,23,29.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/11/20,8.72,,0,0,0,61,69,56,40,160,16.1,19.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/12/20,11.41,,0.11,0,0,62,67,50,300,310,25.1,42.9,1,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/13/20,11.86,,0,0,0,57,73,46,220,220,29.1,42.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/14/20,13.42,,0,0,0,60,79,47,200,210,32,49,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/15/20,11.41,,0,0,0,58,64,41,280,290,25.9,42.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/16/20,9.4,,0.01,0,0,45,53,37,290,290,25.9,36.9,,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/17/20,14.32,,0,0,0,49,65,37,210,200,32,49,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/18/20,8.05,,0.18,0,0,53,60,40,200,200,23,33.1,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/19/20,8.5,,0.05,0,0,42,50,38,30,10,18.1,23,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/20/20,8.05,,0.19,0,0,43,53,38,160,170,15,21,1,,1,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/21/20,8.05,,0.38,0,0,51,59,47,270,270,18.1,25.9,1,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/22/20,10.29,,1.67,0,0,55,78,47,190,190,19.9,35.1,1,,1,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/23/20,12.08,,0.65,0,0,61,72,38,200,200,21.9,36,1,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/24/20,7.83,,0,0,0,41,49,34,30,20,14.1,17,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/25/20,12.53,,0,0,0,42,47,39,30,30,23.9,29.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/26/20,9.4,,0.06,0,0,38,39,34,350,330,18.1,23,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/27/20,4.47,,0.03,0,0,36,38,33,210,210,8.9,12.1,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/28/20,7.38,,0,0,0,39,51,31,230,230,17,23.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/29/20,16.11,,0,0,0,45,49,35,20,30,32,42.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/30/20,6.04,,0,0,0,37,44,31,330,320,15,21.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/31/20,13.87,,0,0,0,41,59,30,200,210,28,38.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/01/20,16.11,,0,0,0,45,55,30,280,270,32,51,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/02/20,10.74,,0,0,0,37,51,28,230,210,23.9,33.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/03/20,9.84,,0,0,0,50,69,39,210,220,19.9,27.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/04/20,13.65,,0,0,0,61,74,52,210,230,23,31.1,,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/05/20,9.84,,0,0,0,63,71,55,230,220,17,25.1,,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/06/20,8.95,,0,0,0,61,74,51,220,210,19.9,25.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/07/20,9.84,,0,0,0,63,72,54,200,200,18.1,25.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/08/20,8.5,,0,0,0,63,76,52,200,220,18.1,27.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/09/20,12.08,,0,0,0,69,76,63,190,170,23.9,35.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/10/20,19.01,,0.32,0,0,71,75,42,240,250,38.9,64,1,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/11/20,8.72,,0,0,0,43,45,35,250,250,21.9,32,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/12/20,6.04,,0.02,0,0,43,54,35,210,180,15,19.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/13/20,8.05,,0,0,0,41,46,30,300,310,21,30,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/14/20,12.3,,0.26,0,0,35,51,29,140,150,23.9,36,1,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/15/20,19.91,,0.07,0,0,46,55,34,260,260,35.1,53,1,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/16/20,11.63,,0,0,0,38,47,32,340,320,23.9,34,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/17/20,9.4,,0,0,0,38,42,29,320,310,23,31.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/18/20,14.54,,0,0,0,41,51,34,190,210,28,40,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/19/20,19.91,,0,0,0,53,66,48,210,210,28,44.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/20/20,10.51,,0,0,0,57,61,43,220,220,21.9,35.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/21/20,6.49,,0,0,0,43,48,36,20,360,13,17,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/22/20,6.71,,0,0,0,43,47,41,280,290,13,19.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/23/20,5.82,,0,0,0,41,46,33,280,290,13,17,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/24/20,9.4,,0.58,0.7,0,37,45,33,160,150,16.1,23,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/25/20,8.05,,0.47,0,0,45,47,44,30,210,14.1,19.9,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/26/20,9.4,,0,0,0,44,46,41,230,250,18.1,25.1,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/27/20,7.38,,0,0,0,42,45,33,280,270,13,19,1,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/28/20,10.96,,0,0,0,37,50,29,220,220,19.9,32,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/29/20,11.63,,0,0,0,43,49,37,350,330,23,32,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/30/20,17,,0,0,0,35,37,29,340,360,23.9,35.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/01/20,8.28,,0,0,0,29,35,25,320,310,16.1,25.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/02/20,6.71,,0,0,0,33,48,25,230,240,15,21,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/03/20,10.96,,0,0,0,36,44,30,250,260,19.9,29.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/04/20,10.29,,0,0,0,38,46,30,240,240,19.9,28,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/05/20,4.92,,0,0,0,34,41,29,60,40,8.9,13,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/06/20,4.7,,0,0,0,35,37,34,350,340,13,15,1,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/07/20,4.03,,0,0,0,36,38,33,360,350,8.9,13,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/08/20,10.07,,0,0,0,35,36,33,240,230,21,29.1,1,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/09/20,5.59,,0,0,0,39,53,32,230,250,13,21,1,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/10/20,4.47,,0,0,0,42,57,31,210,210,15,19,,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/11/20,14.76,,0.82,0,0,43,44,36,30,30,28,33.1,1,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/12/20,15.21,,0.85,0,0,40,42,30,20,50,25.9,34,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/13/20,6.71,,0,0,0,31,36,27,290,260,21,29.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/14/20,9.62,,0,0,0,30,32,21,300,310,17,25.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/15/20,8.95,,0,0,0,25,34,18,90,70,16.1,21.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/16/20,9.4,,0,0,0,31,34,29,90,100,15,19,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/17/20,5.14,,0,0,0,33,35,27,330,350,12.1,16.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/18/20,10.07,,0,0,0,30,37,24,180,180,21,30,,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/19/20,9.62,,0,0,0,38,43,36,190,190,18.1,27.1,1,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/20/20,9.17,,0,0,0,36,41,32,240,230,19.9,27.1,1,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/21/20,12.97,,0,0,0,37,46,33,280,270,25.1,38.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/22/20,10.29,,0,0,0,37,42,32,190,190,21.9,33.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/23/20,20.8,,0.17,0,0,47,58,26,250,200,31.1,48.1,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/24/20,14.76,,0,0.2,0,22,26,9,250,250,32,48.1,,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/25/20,12.53,,0,0,0,13,22,8,240,230,21.9,32,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/26/20,5.82,,0,0,0,23,33,19,240,240,15,21.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/27/20,8.72,,0,0,0,32,47,25,310,270,21.9,33.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/28/20,10.51,,0,0,0,33,34,21,310,300,18.1,28,,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/29/20,8.28,,0.52,2.6,0,24,32,18,150,120,19.9,28,1,1,,,,1,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/30/20,14.09,,0.19,0,1.2,32,35,26,270,260,23.9,34,1,,,,,1,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/31/20,4.03,,0,0,1.2,26,29,18,310,300,13,17,1,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/01/21,11.86,,0.38,1.3,1.2,27,35,19,40,50,23,31.1,1,,,1,,1,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/02/21,6.26,,0,0,2,32,35,28,340,340,16.1,21.9,1,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/03/21,6.93,,0.03,0.4,2,32,33,26,200,230,13,17,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/04/21,7.83,,0,0,2,27,30,24,200,220,14.1,17,1,,,1,,1,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/05/21,5.59,,0,0,2,31,37,29,300,300,15,19.9,1,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/06/21,4.7,,0,0,2,33,39,31,10,10,10.1,14.1,1,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/07/21,9.17,,0,0,2,35,38,33,60,40,15,19,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/08/21,11.86,,0.02,0.2,1.2,34,36,30,30,40,21.9,25.9,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/09/21,7.38,,0,0,1.2,31,37,28,330,340,13,19,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/10/21,5.82,,0,0,1.2,29,29,24,240,250,15,19.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/11/21,13.2,,0,0,1.2,25,30,22,210,230,19.9,29.1,1,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/12/21,10.74,,0,0,1.2,31,37,27,240,220,16.1,25.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/13/21,8.5,,0,0,1.2,35,41,31,200,210,15,19.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/14/21,9.17,,0.14,0,0,36,40,32,170,160,19.9,30,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/15/21,6.04,,0.01,0,0,35,39,30,200,200,14.1,21,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/16/21,8.5,,0.07,0.7,1.2,33,36,30,310,310,15,21.9,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/17/21,6.71,,0.05,0.7,1.2,32,34,27,280,310,10.1,15,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/18/21,9.17,,0,0.1,1.2,28,30,23,280,270,17,23.9,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/19/21,10.07,,0.05,1.7,1.2,24,32,20,340,350,23,30,1,1,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/20/21,12.97,,0,0,1.2,23,34,13,220,200,25.1,38,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/21/21,14.32,,0,0,1.2,34,39,30,260,260,25.9,40,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/22/21,10.29,,0,0,0,23,30,12,320,330,19.9,25.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/23/21,5.59,,0,0,0,17,30,10,160,150,12.1,16.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/24/21,6.93,,0.02,0,0,30,34,27,20,160,13,19,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/25/21,14.32,,0.05,0.7,0,31,34,28,70,60,25.1,36.9,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/26/21,17.67,,0.48,5.3,3.1,31,32,25,350,40,25.1,34,1,,,,,,,1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/27/21,11.18,,0,0,5.9,24,27,14,350,350,16.1,21.9,,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/28/21,5.14,,0,0,5.1,17,26,8,330,320,13,17,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/29/21,6.04,,0,0,5.1,22,32,16,140,120,14.1,19,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/30/21,16.55,,0.36,4.5,3.9,31,34,29,100,100,29.1,40.9,1,1,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/31/21,16.78,,0.29,6.3,11,31,32,30,30,10,23.9,33.1,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/01/21,11.18,,0,0,14.2,29,33,22,350,350,23,28,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/02/21,9.17,,0,0,13,26,33,21,360,320,17,23,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/03/21,5.14,,0,0,11.8,26,36,17,160,170,13,17,1,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/04/21,15.21,,0.31,2.3,11,32,39,19,280,250,31.1,49,1,1,,,,,,1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/05/21,18.12,,0,0.1,11.8,17,19,8,250,250,31.1,42.9,,,,,,,,1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/06/21,9.17,,0.07,0.7,11,9,12,2,260,300,16.1,21.9,,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/07/21,8.28,,0,0,11.8,1,5,-7,300,310,16.1,21.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/08/21,4.03,,0.08,3.9,11,5,15,1,350,340,12.1,15,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/09/21,8.28,,0,0.1,14.2,8,18,0,350,350,18.1,23,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/10/21,8.28,,0.03,0.5,13,10,16,6,350,350,16.1,21,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/11/21,11.41,,0.01,0.4,13,12,21,2,30,360,18.1,23.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/12/21,9.62,,0.01,0.1,13,14,17,7,360,320,15,19.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/13/21,10.96,,0.12,3.2,13,8,12,-1,320,300,16.1,23,1,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/14/21,10.74,,0.03,0.6,15,0,4,-5,330,340,17,23,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/15/21,16.11,,0.19,6.1,16.1,4,12,0,360,10,25.9,34,,,,,,,1,1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/16/21,10.29,,0.01,0.8,20.9,12,20,7,340,320,19.9,28,1,,,,,,1,1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/17/21,4.92,,0,0,20.1,15,27,6,130,90,10.1,15,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/18/21,5.59,,0.04,1.6,18.1,21,26,17,360,20,12.1,13,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/19/21,8.72,,0,0,18.1,16,20,7,240,250,15,23,,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/20/21,5.14,,0,0,16.9,17,29,5,200,190,12.1,14.1,1,,,,,,1,
